CountryCode,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18,comp19,comp20,comp21,comp22,comp23
BIH,0.18020460643550623,0.1539305027169379,0.052844328100083486,0.3160681784642845,0.04956082603948778,0.0020329767581398965,0.0031134071023040224,0.08309489272843767,0.03336847343565958,0.08245804916823198,0.0012581152918572,0.009142566942916987,0.0016470674209218138,0.00020068131819796898,0.02646177593169303,0.0010534297347302847,2.475866867185307e-05,0.0016571335460402006,0.0001301841254806631,4.78453616293702e-06,0.0015148865608599538,1.2614404478099026e-05,0.0002157605689159568
BLR,0.37900072686315933,0.03723563371986106,0.2836266676573834,0.02942439924163141,0.00538926632197126,0.0010656057954688866,0.002600407388107458,0.00012265378697969118,2.4566676759198657e-05,0.14764716654448523,0.02841097792377932,0.03838812968163224,0.0016612828748997818,0.0005135035631216328,0.022321150853712217,0.008210695529981575,0.0015451395646125536,0.011470728324318941,0.00016870921581465352,0.000190755836072797,0.00011900503881788864,5.142319023362203e-05,0.0008114044071959989
BLZ,0.3877610403905113,0.10396979750488791,0.14860291299031916,0.22531136211298342,0.03457969767637924,0.01797104854164401,0.0020348078504010257,0.014406408363077352,7.294220821021145e-05,0.04023990843778927,0.003999773526934303,4.139043191348304e-06,0.001883744122767784,0.004486331668975837,0.010113812402122096,0.0004969614595268827,0.0005032860901128175,5.472187804482749e-06,0.0014150051106102716,0.0012104383856658073,6.296461913604137e-06,0.0008083233498186569,0.0001164901143530205
BMU,0.08686126015783052,0.15917179525017328,0.07190999197983622,0.00019123404882810994,0.00017692690150236282,0.11347920722387558,0.021568373962663052,0.007605350940116241,0.2376720004533329,0.006831345655696429,0.0009748684963142527,0.008364877427420576,0.06825705150432565,0.04945931995839898,0.007324032635536423,0.12646934089947667,0.013236220732323865,0.0051069244948610155,6.740001365326915e-05,0.007084512583491928,0.004539824077686035,0.0035498531883481274,9.828741430826325e-05
BOL,0.23408215579863087,0.03332977527443643,0.03086766849812111,0.02739446310402362,0.10371869991118098,0.003686109980462696,0.016359052368322847,0.4277782390970265,0.03978439484549785,0.032408946796291374,0.0029623349241074013,0.02446799752782932,0.00019886669357901433,0.000482031667418047,0.009377347013373116,3.2645911229731214e-05,0.00020491310888056972,3.8746870061675245e-05,0.012055177256748092,5.5300910267796776e-05,1.970950010248573e-05,1.2385243188263017e-05,0.0006830376992201094
BRA,0.24330705768828825,0.0030543891807211492,0.2251627447652696,0.17185729517423248,0.10522969387506287,0.011277217298790988,0.04258208898158134,0.025992024092354644,0.026480153849903727,0.11171978621993699,0.01186004970441782,0.0022776755290140607,0.004098670096883457,0.004866525693870962,0.0035425420792747687,0.0008555018953783612,0.004659684094549457,2.29717484839435e-07,7.657442898060323e-05,0.0005390140614774735,0.0005245326962421097,2.3865382651270268e-05,1.2683493633007666e-05
BRB,0.09195072751082745,0.12612417094514378,0.07004020977476345,0.22844254132793282,0.02557708122572037,0.06960898135551422,0.12737757028146038,0.02561275097746146,0.08880089568115503,2.059503436864236e-05,0.0011881955138533494,0.09373447452941569,0.0001163890518463635,0.00023650890585135,0.008363228279730925,0.02192871275426337,0.002896280196145377,0.010007178203097482,1.0356494134602655e-05,0.0029827846970280868,0.0037705508401605875,0.00010394261112485118,0.001105873809000418
BRN,0.1781735965201823,0.03964643186195074,0.09806314355330943,0.0015987029347964332,0.13079359307933966,0.0855443406541513,0.036786392405064004,0.0031446892995325394,0.05728883124331393,0.13230388525561165,0.000818987983746959,0.014284641202259443,0.11315751689736335,1.4935270936063735e-05,0.024726613705039712,0.07317741365437089,0.005374642172646657,0.000383824323003072,0.004050078747773358,0.00020279403204683414,0.0003620477765098979,8.672638941667554e-05,1.6171037635010832e-05
BTN,0.11311333153520263,0.1696986678185527,0.04882787071583253,0.06108082094864965,0.001497792079771446,0.01436846859059162,0.030351063613022682,0.09671588496737678,0.13768275029356883,0.0035558390671039173,0.0869682676815604,0.1042665742422802,0.008746960852495544,0.027246880960357583,0.019686917785417566,0.03296733314450393,0.0009075714302124539,0.000918038575001195,0.0013266579960224559,0.03393502829338843,5.953913879792484e-05,0.00529739831773025,0.0007803419525594133
BWA,0.3278494027953168,0.045872788097796866,0.08666759648587993,0.3026705091857763,0.050732382040883,0.13608391378192303,6.341469217016256e-05,0.0006073563496738002,0.015370875405077167,0.0029807891286431814,0.014073775997666656,0.0009890306080637347,0.005475682128490628,0.00033390754274536844,0.0026090756803061874,0.00028682526128475966,0.0016599935050548899,0.0008952550121493246,0.004243364083483564,0.00016570423721329016,0.00020945214591996082,0.00014112688391693296,1.7778950564317273e-05
CAF,0.5084673097959455,0.05705054827375517,0.027259085481164624,0.00266941522342549,0.12102840642420327,0.0077503621804257275,9.692101856495489e-06,0.15018033432354697,0.016330782464481892,0.01862326549239536,0.001167048559253366,0.06366179288832778,0.0002485589160506514,0.017038393302481514,0.005774744302395794,0.000380424805005613,0.0011418763130629256,4.144459606301004e-05,0.0004916805920910475,0.00013532018572988956,0.00038353931067124157,0.00015527617083538496,1.0698296831332097e-05
CAN,0.5603850764718286,0.0637458906868223,1.4394901022858197e-05,0.00043412544955068465,9.859836353074321e-05,0.06979803655382115,0.011327793161291469,0.09697071202713183,0.008311716442984856,0.0054960885118160675,0.06265386991046046,0.008097185754436775,0.0037299793541886186,0.04942351862042205,0.0024241793369490965,0.047376142699121965,0.008141653640533018,0.0010383942324172228,7.493875477620275e-06,3.0337815753086182e-05,1.0488133882057423e-06,4.869511775704131e-06,0.0004888938652756411
CHE,0.36196969710464416,0.37607183546637496,0.05112328442585361,0.004556620321420834,0.012195749330684874,0.004237998293043742,0.05138319359931715,0.00017842611498355786,5.223862419649151e-05,2.3156375060563965e-06,0.01758069599612849,0.0903409128300359,3.975347171810568e-05,0.009790491746785849,0.00024224599266034748,0.0002764593490866524,0.016925062396403668,0.0004905437886733291,0.0016673913685537505,5.340466898310642e-05,0.0007749176946844317,2.3440802368153395e-06,4.441769802402288e-05
CHI,0.42981082675518106,0.3262079257586931,0.06462111068867873,0.015543098231537043,0.017374209335264575,0.0009380714608240033,0.006102840855074979,4.0299983807681963e-07,0.004281278960160314,0.06189471528043782,0.0035756499252885105,0.025678233951160357,0.00025423150817092727,0.0009162880544932937,0.004144921353012885,0.0020410332104371983,9.065679665805052e-06,0.013601646816428562,0.0003923773908637697,0.016079741791544585,0.00034123772378004776,0.00021770621014287247,0.005973386059321292
CHL,0.03247883378402669,0.08739495880177876,0.1571245763405455,0.12185469148699231,0.07339789738179929,0.06495847711742159,0.01625408208462995,0.09751985816126163,0.05039190597460283,0.0019870377662975507,0.20380223116124252,0.0008533131790080593,0.006644170350226806,0.03415819307062357,0.009214277925763086,0.006438548704071314,0.004833577045110958,0.0026262220274559755,0.020345034950868746,0.0029887511754487237,0.003834668913171356,0.0008364529265261404,6.223967112669443e-05
CHN,0.09714692272024622,0.13962173650014545,0.019953431574781556,0.16298047114016756,0.1446564247717091,0.02614951062986368,0.020938181053407945,0.02215335238433236,0.19727279922947993,0.01663471827067146,0.04412364824799088,0.06613554678158191,0.013304198614824908,0.004782057230305497,0.0033170725222515253,0.000574300952125263,0.015740277465268557,0.00012892479808337658,0.0040625705212859195,0.0001813593769734175,1.0506805044727386e-06,0.00014135999738693584,8.45366121737611e-08
CMR,0.6332603819751905,0.07756625418510425,0.0016005378515824144,0.08962381790374596,0.14729761901787344,0.017447602437117158,0.0002949644918113557,0.0037700643147747445,1.0874948935973013e-07,0.007112651617172753,2.5882722144215693e-05,0.00011664193402577949,0.0009620653960045128,0.002387650629093423,0.000511877860600471,0.00263467726252086,0.008598763506473003,0.001331631474801635,0.001463724420967058,2.892842844312609e-06,0.0032083860752605037,0.0007817679493709782,3.538203151002659e-08
COD,0.5738388682025701,0.08131736202520412,0.03337171733787597,0.1398105066542135,0.05587063573941699,0.009233184370469591,1.731748596444252e-05,0.018069502772343548,0.023193891833658647,0.011960141364837943,0.00027189163524656354,0.00013741362329618365,0.007646052637425147,0.010613997924615235,0.010694820567292745,0.0026888053988678557,0.013979075625313026,0.003504984981925373,0.0012799588174180342,0.0006323003178880146,0.0012553867994972473,0.0006106721246989592,1.5117599608136957e-06
COG,0.6074633377334707,0.0894498533129669,2.7808151892267334e-06,0.005368176225532854,0.13861666184834395,0.03512542559015665,0.0011790833533039406,1.4335413025654026e-05,0.028303805120541887,0.017750897950020293,0.01314722541842189,0.016396060469162265,0.008272505677534608,0.007089739497116353,0.012683624741720148,0.009090970824699179,0.009340064510148387,0.0002804562662689076,0.00019961419789421057,0.0002187888489442521,7.337296788916827e-07,5.074258873748246e-06,7.841969848394865e-07
COL,0.24314296643270636,0.007280379878334888,0.10846946326618565,0.18610562480502124,0.23160554212409223,0.05378917018912687,2.866743110621354e-05,0.10670748680974934,0.006036644739199237,0.003078042783189416,0.043465494432424874,0.0004195449882271642,7.514214368047655e-06,0.004656941699900401,0.0011056698039047543,2.9572741435910415e-08,0.00020632944011624778,0.0001055635725473845,0.0008435495085587632,0.0023665957511747014,0.0003109210737683618,0.0002468302893172873,2.102719423933261e-05
COM,0.5908256076839992,0.052970841267953574,0.02463096421013224,9.358565607983623e-05,0.17865770246592008,0.013220517695436673,0.015587130257828086,0.007919410375613792,0.04494110766294578,0.010494419784903135,0.010118050893244907,0.024728140469660643,1.3065920092311903e-06,0.00604792645164846,0.000203610365488575,0.004397929066853417,0.0006674253582860765,0.0016854306308901454,0.011019162705361756,0.00034293502957407165,0.0011777754610314726,0.00022153266064976317,4.748725448924709e-05
CPV,0.6406260462138299,0.007425773612517187,0.05260263326209502,0.018724207643225983,0.08768924909656925,0.0016108050304768835,0.0005271712096700402,0.014397408308679098,0.11306850427537743,0.0010392261381756247,0.001854648371871407,0.001398072839488883,0.04645200462097495,0.0028100074476207987,0.00044209850381522514,0.0023829922333656523,0.00218978335117675,0.002599390015879232,0.0014611938854117066,0.000539411436055253,9.441707495233933e-05,6.369947245173992e-05,1.2559563196246457e-06
CRI,0.015723938395951067,0.004241983276936308,0.05284731780802596,0.07884099311024184,0.04799545349510462,0.12422479139768994,0.00029569393438866006,0.3634114632138379,0.2707436488053328,0.004207918548036598,0.0004107258789630964,0.002416085654170681,0.0006432387342519249,0.014044160510297422,0.007310063400639303,0.0051896722063068034,0.0006931137078206496,0.0030229383771419446,0.0006548361683380736,0.00032848243709285454,0.0024467038525938264,0.00027635117418207196,3.042591265578603e-05
CUW,0.0359541834006241,0.22690672092003789,0.10551133921861452,0.0018893267215354128,0.006084853660594854,0.04043315441327461,0.005745673428722449,0.01524008854028352,0.002058384217841979,5.964878868040184e-06,0.3173951514300394,0.00013953282678536472,0.05753609654087497,0.02541846385651696,0.14540595698160272,0.003772396971238048,4.799825480597612e-05,0.0014724664822259117,8.334174671589076e-06,0.004782689202275331,0.0005643138977098771,0.0031700079322553674,0.0004569020486011572
CYM,0.0945508930683412,0.011736616181749739,0.05126980695944406,0.08597415703752918,0.004833890982625681,0.03633487734679852,0.0032460649087132196,0.0016084624863334936,0.013447228602521236,0.026212040703868122,0.0002709195831290727,0.0006683794467200328,0.1625295608248449,0.11577312933977914,0.3483130990380829,0.023664906756842626,0.007006107747851928,0.011137578346197647,0.0003766140927977592,0.00015937350224855243,1.11229765004017e-05,0.0004999731710740175,0.0003751968960064133
CYP,0.2409015697243921,0.026939117868422797,0.011030233770315137,0.1636575442508814,0.12124772791605122,0.007467418211884999,0.08605709461084227,0.03579011249964741,0.11853549328498987,0.07191225984035178,0.008666707133147482,0.0743540877355508,0.0130047170495481,0.0005816012482716696,0.0026675140055207425,0.0004956390869067563,0.010771414855404227,0.0019827144142216366,0.00291800968137772,3.2302979626001734e-05,0.0001093146208087187,0.0005326011009112841,0.0003448041109260096
CZE,0.3750014550136394,0.193161743921491,0.038603188508920465,0.031159383531580705,0.16436344347018142,0.006895830919197843,0.09390243067487865,0.01102414924838531,0.01683082856976104,0.011454368948669512,0.029875559290047187,0.000540333004778144,0.013394015368254675,6.326681158393794e-05,0.00992989452951259,0.0016277913561170956,2.20352304651524e-05,0.0005278080395997671,0.0007576489110411803,0.0007547094761890733,1.3183259411264299e-05,2.2009359066860662e-05,7.49225572277182e-05
DEU,0.21375025105732862,0.42998159517450735,0.053979038370198705,0.00026383500505418116,0.17803955275558755,0.0007177688100673094,0.003702547272041149,0.00022505305536668082,3.0446453969287922e-05,0.0030284298601138747,3.528529333115167e-08,0.06737016062677333,0.009004576131406128,0.02676035662180124,3.710633638875627e-05,0.0011155078123267618,0.007333592020909737,0.0029971354442732924,0.0007442510170713398,0.0006010413404950552,0.0002960431140206743,1.5190710898834883e-05,6.4857241068691706e-06
DMA,0.008801224468736539,0.0004022822580803751,0.07590403003027194,0.10710817201942248,0.14766088374357125,0.006375592267495134,0.13629381285389844,0.03923502149726497,0.142327440986676,0.08952021755343179,1.0114834390681373e-05,0.06589255923426177,0.040929372234021474,0.008019251163780992,0.11374731535647196,0.003968141138902145,0.009459941971799567,9.085278091708427e-05,0.0013685394403636876,0.0003046533255661461,0.0002688021172315367,0.0022967397809655677,1.50389424782518e-05
DNK,0.5227798876390178,0.30097004201519134,0.002458537350307672,0.0024396537251949193,0.0024676799694300735,0.07286673421006351,0.018012736163803347,0.0012198764298165376,0.04137954211933633,0.00247526710645573,0.01118520973019336,0.0029141638678444105,0.000669292909497606,0.004717070991533989,0.006491668640048426,6.507513761351849e-05,0.00516964680960392,0.00015482584421245112,9.209617891590222e-05,0.00012205630328460626,0.0011903729574757858,0.00015545228768735965,3.111613471487337e-06
DOM,0.2762225436462036,0.062439462339823275,0.007434078925583511,0.12207228293644297,0.04025546881830542,0.20384726824972166,0.0035750508890920693,0.019282823477303156,0.025783082091374455,0.0921510169058417,0.11712068340577429,8.504285383760552e-05,1.9095304278804585e-05,0.0031493195741946816,1.1769512242532491e-05,0.018056358632275026,0.0014088315151181631,0.0025980428021430777,0.0018119594253437014,0.002439836794257167,0.00016396413703875147,7.200518046813515e-05,1.2583336277053365e-08
DZA,0.6045398886320169,0.05202852349160523,0.006749937977348443,2.046434244427595e-05,0.08524191960233679,0.01522677784329189,0.033907518421497244,0.0021053594752230872,0.10930156500223766,0.03772636519011144,0.009790257710752735,0.00484505818919827,0.004552003294409535,9.901033891440956e-05,0.00043706746987032637,1.2552046974906486e-05,0.008444191094939829,0.0008511396332025506,0.000179432055986717,0.001533158497308681,0.01571927272765896,0.0066704507993159915,1.8086163353894257e-05
ECU,0.49064741176465754,0.004697835004636604,0.020616943853656047,0.001414934868840354,0.0785950656473307,0.13191854513832357,0.0015314962930795236,0.1871480830550961,0.023884590502869247,0.0029173172882591717,0.031254224541655336,0.010721005221424081,0.00032199521197952714,0.009731685112229339,0.00024530858948054534,0.0004231920180956574,0.0010976917892580448,0.0001088578266466088,0.0022942230125671853,0.0003077111528534095,9.65629241497711e-05,2.0244426482244402e-05,5.074756429605546e-06
EGY,0.1858236464151621,0.08796264907099068,0.02787237416045824,0.02273829581820891,0.034321935539728884,0.09541678121081064,0.08964880367013205,0.016668329683833392,0.09979921851628194,0.24821196323866948,0.0032501043482762574,0.006968469733230337,0.013773165384771205,0.021095194486463978,0.0009020998483722308,0.0023388757672251717,0.0006719088679824223,0.0012528000683382663,3.3664092376412043e-07,0.0002747067536841476,0.03523580768170139,0.005362536187616186,0.00040999690713859887
ERI,0.4607765680218857,0.016055593103577154,0.028617632907192974,0.2495146992105022,0.00502099509930595,0.00837608471639423,0.03011232215132521,0.014376287066949607,0.054436061545671134,0.03160605269587023,0.004393921300506819,0.08614575006788719,0.000147387634725457,0.0036409876439864562,3.3396992750957545e-06,0.0009381535713924627,0.0038333775078777253,9.089781213732695e-05,0.0010606644804284455,0.00010571536364957352,0.00048581561781745687,0.0002559201298044171,5.772651837190403e-06
ESP,0.0915498147508757,0.1461804730886812,0.030597226002515583,0.26399556758651643,0.006676870056974005,1.626850135231126e-05,0.010962366352102673,0.020937569090934634,0.007507697136225204,0.30709957619421857,0.07450534776070804,0.012481705135063186,0.010807234582071086,0.000189032194251111,0.005158102371456729,9.761959479202664e-05,0.008067454663622253,0.00015438358509554595,0.0024036260697983224,5.68160776792765e-07,0.0005844258702826965,1.5118810581231864e-05,1.1952441104430851e-05
EST,0.752593727884102,0.010442240815442783,0.04826833392810198,0.0027668360224412645,0.017226320098577493,0.0003896653225891358,0.028132145635065296,0.002892594031902781,0.006314641618047715,0.00424246393752308,0.0041824362694156385,1.7561718424893428e-05,0.0024329761274093985,0.031476308194461775,0.0669542945262195,0.0030772669170366896,0.0015102882565336956,0.005088547650995356,0.002162981818709213,0.008311304113415656,0.00043502944614816656,1.817448716060444e-06,0.0010802182187206056
ETH,0.437006622418089,0.01950865830514185,0.054339875853964534,0.1994423082292381,0.1350086082390398,0.05636122078787072,0.0004001601796249904,0.053041638881771755,0.004355028800101496,0.0054420872258335905,0.016510422160908932,0.005928917161164598,2.0108753501004283e-06,0.002917219147336186,0.002224553390213489,4.311604530245125e-06,0.004610205420122773,0.00013402195843846695,0.0018037996107434428,0.0007883181957272329,0.00010434838344009005,5.7776995502552195e-05,7.886175846164385e-06
FIN,0.5204135701588406,0.22884790650344716,0.007193388925305188,0.004816652318162435,0.11265106454739199,0.027478897101657095,0.004846764159226504,0.0018246548255463,0.07446329392918721,0.0026529892720503416,4.0679927837756294e-05,0.0037745791787555457,0.00016014846613434977,0.0033396585557365316,0.0023492216486626864,0.0007458242267010193,0.00019672080738830086,5.310244337659049e-06,0.003048493239913477,0.0009688192757319859,0.00012373967179817464,1.7236246380217932e-06,5.589939154971278e-05
FJI,0.7028538023327949,0.013784294796005079,0.023644215876161535,0.003542545031838491,0.034072239934483786,0.02594248606684954,0.00479568707341029,0.01628496566227479,0.013081312971406375,0.0019556480305844897,0.05599565074157762,5.469407322108334e-06,0.00694990338442635,0.015298049907592787,0.023846112479891296,0.04947630683921749,0.0004995757481370799,6.182080580432069e-05,0.003141880137496551,0.0018328295530162168,0.0008329968290721018,0.0017587129716507568,0.00034349341898612466
FRA,0.24215758269280907,0.48704432049314517,0.04386492687369379,0.000587206450144839,0.02476472362115313,0.03216811244413354,0.0012541028889889035,0.01596122493841628,0.0028685718117880264,0.03687872100535149,0.000682398414101483,0.08047854404394748,0.006027729041202632,0.005596821603225069,0.001642601658804397,0.00828561636459668,0.001483313089032097,0.006632469682282376,0.00127406112475461,0.00015578824165164416,8.735422434679671e-06,0.0001473869339655324,3.504116037704609e-05
