CountryCode,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18,comp19,comp20,comp21,comp22,comp23
ABW,0.11771072628132158,-0.6286931041178525,1.1900443200912327,0.7493300847843242,0.673579581927638,-0.0838343250825793,0.7804055815853695,-0.6549346746685188,0.4046129940450824,0.7966093580322283,-0.924367175405538,0.8054658464847586,1.1377763634646891,0.618213655226724,0.06362645727181529,0.10127441959558704,0.020760362558727333,0.16618113031559364,-0.013551079016876596,0.22372558057060238,-0.144461890232067,-0.15909986728325018,0.15123763493349118
AGO,-2.6657921300843905,0.6709312082955277,0.007356772861334558,-0.6950335432892117,-0.10653766467683394,0.10587605113252357,-0.5567123839574453,-0.01310560871517609,0.14144501932765957,-0.13520550484739863,-0.2763868609546247,-0.7476906325571522,0.08910806222402222,-0.1461608439479649,0.04206002410369012,0.028880008297470214,-0.040808897076852584,-0.021093541604667622,-0.26548668218729565,-0.00045165687516796234,0.24032137711582524,-0.16144533819426954,-0.008066697404433316
ALB,1.3088467262823806,1.312361750610382,-1.6127254946407725,0.6110756657575888,1.6013850101715892,0.5756598257390927,0.6149679580071402,-0.6449713517484177,0.3598382445202095,-0.8706139447775957,0.639599063704437,1.4193659278026245,-0.1557374539248321,0.23730310831218168,0.5512244823847717,0.34757269474673386,0.021850355336822357,-0.0946222085830753,0.10251204173781413,0.013228594292826369,0.12603499421692654,-0.017846087903080322,-0.05067438046883646
AND,2.233635353850273,-0.77651926352976,1.5415523884720892,0.15291935922164165,0.0970885875023053,1.4439567210863014,0.32672787328787783,0.19772033771718228,1.2247630047359406,-0.2217770994522325,-0.46333497114184435,0.35258365210856374,0.365085090406847,0.544095460030437,0.2160040378293762,-0.515494864673883,0.31773317246629795,-0.18986947623508466,0.0712122671894378,-0.18891856813563213,-0.19141117284422884,-0.5003586256954722,-0.06733757752392325
ARE,1.5167420170007158,-0.7556260870125105,-0.028439171048950756,-0.9779980922784303,-0.9642401538120429,2.467858152749111,-0.3729004675657075,0.01827290270223393,-0.046973261818496995,-0.3755223966711384,-0.6968535528830081,-0.018360607664331972,1.293319652853837,0.26991920965656285,0.3849152260730943,0.5155373188490722,-0.640166700918119,-0.2097056008196874,0.20986724730566603,0.17801177301710536,0.027752526939175907,0.1174349098191866,0.046238450534104636
ARG,-0.36726608062077193,-0.37197918864108337,0.8800777436824754,1.52585344907422,0.1773182552188504,0.26322337875873586,0.7353233856299428,0.5344440400755818,0.08060025617181234,0.7583335438666944,1.207773505983269,0.42889112867686696,-0.37220847519486683,-0.2886945494093907,0.197804231952191,0.2629749430694232,0.04038591049643396,-0.07904750894757875,-0.32573724213948063,-0.05278244561864882,-0.08343306038388003,0.026783239624822708,0.02017086149853943
ARM,9.57016278566863,8.171358685705332,-6.972772310719389,1.6893026086185317,-2.1227009266521244,1.8369553585973002,-1.8461994626717537,0.7669588958695098,0.2796510090960491,-0.0024106849765487973,-1.3844677031523778,-0.5274747842997979,0.8636964521458952,-2.0381924100337088,-0.7049177497123102,0.47213635818032285,-0.24165012467350516,1.322065959953036,-0.23521077224350834,-0.5570430611028183,-0.3748807841352957,0.06526560428939082,-0.0008809964379594238
ASM,0.8743173234687992,1.715771997929253,0.44835600380778823,-0.5768148015027363,-0.029062535064165354,-0.5189115133521793,-0.06283128834394794,-0.10849428652852335,-0.015626537868265296,-0.2884332698130331,-0.05523951689532122,0.16584092510815415,-0.3644098037072814,-0.3758826413511922,1.0685624947962622,-0.8439350263649612,0.38469058271165973,-0.7156834084743748,0.08784063136322048,-0.17238470488629487,-0.8970553685271465,0.037027329100879414,0.005513354009814018
ATG,-0.3085644076869609,-0.07087502051168,0.2964352136155577,-0.22420163397005774,0.15996115022823928,1.2217767658950631,0.19733007904925862,-0.7934370055267094,-0.18080554510315341,-0.30960078150010106,-0.12290736214855905,0.07261364632389845,0.8302018035262079,0.350795165789964,0.49354624762582805,-0.029990601856637513,0.030240908069864583,-0.15191532475857603,0.021274832093256417,-0.008966634005985638,0.06634105770066906,-0.10820768192437416,-0.05891133116318434
AUS,2.287773643419159,-1.3756386772741076,0.45974911425922277,0.7803932865603399,0.7491126875343082,0.9179040953522113,0.39789967464990594,0.9250892511534304,0.201319384734774,0.5162604354034255,0.08034701857823069,0.7651255218581049,-0.8762311903591284,-0.3382700126569153,-0.1540656999997282,0.2676049985878645,-0.15600961892297288,-0.24712641058701595,0.046080177082512365,0.05222870731200827,0.06437145756354049,-0.04435476708723428,0.03018387461129134
AUT,2.216941629606588,-2.962019983042409,0.9079349085131613,0.21283946456125724,1.550647221372255,-0.16303327560381772,-0.07606862362447687,0.5940015204412836,-0.8553997723653682,-0.030117333855129585,0.1894539073458108,-1.105033542750452,0.06194328940181926,-0.8664190575429983,0.2229616243888828,0.31229106450763866,-0.2178524054960486,0.18796319965585506,-0.11135790416982415,0.1780625044475687,-0.034469293069030925,-0.03963635541237356,0.03378294601724282
AZE,-0.2955633966841374,-0.6349089793650038,-0.2640947238337369,-0.8235188987052063,1.755982405873357,1.2216739445644802,0.1973788186401449,-0.1263091567781256,0.4521053955012788,0.11370927470387432,0.2567916184202231,-0.10675249346751123,1.0739210525066654,0.6592131825525406,-0.07211249556545346,-0.20117239664015246,0.42680786914029584,0.1928511544066639,0.021374875080816626,-0.004300017914583155,-0.19359563145858516,0.15847406317090057,-0.06116225100130905
