CountryCode,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23
AUT,0.7820831388672063,1.3990703809276632,0.5039262002342202,0.10551220524697418,-1.213512739900629,0.5776001467871851,0.30643408710581405,0.6949417392598801,0.3348995347275706,-1.0189606607758535,0.5059052241976306,-0.29619850838026424,0.843398278843259,0.02520627043707163,-0.3198534178346218,1.2065100446746857,-0.6777193403617698,0.1472160068887354,-0.3145842040219283,-0.9097119763375314,-0.32782291602556457,0.2568113556454806,0.0
AZE,-0.08243824535876997,0.3723765925447906,-0.13546677919835634,-0.5299910033034078,-1.5992912745407295,-0.712178395458512,-0.8604406975027462,-0.030463407265234253,-0.7367653157969244,0.43299655542382465,-1.093252709452949,-1.359864400832443,-0.5730407696805776,0.4297841029656112,0.016572729246769266,-0.520378694815901,1.1896940115528813,1.0186725810954647,-0.2616131797447047,-0.006408160003890932,-0.7747400622846514,-1.0725161983753841,0.0
BDI,-0.7950188457050351,-0.18706650295401198,-0.7929852136517768,-1.881081863138728,-0.7195401600620689,0.7053361313021383,0.6236722716312824,-0.7782327177095406,-0.007975459055651751,-0.21872375128741944,0.5748268369540973,-0.4666627569016682,0.6170747260638676,0.023286424912929194,-0.02793689483357622,-0.08009995820251758,-0.1825592671409308,0.5985176273047074,1.3588813413174932,0.12803802529826003,0.4267592634926661,-0.060935609054302065,0.0
BEL,1.0036137929065319,1.4973472950260636,0.3947184535096337,-0.15494050859085323,-1.4402215875059499,0.8683812650299516,0.07712482062297286,0.21505683903912765,0.10342286743610302,-0.7058126892435413,0.3144353396411044,-0.27617260724188125,0.9028605471747769,0.6482601439982103,-0.9143673546648245,0.25402512195056137,-2.111055105404916,0.5025812843106576,0.6716026946268888,-0.036867756696898485,-0.37927422361202334,-0.2751919386008921,0.0
BEN,-1.0913471937853136,-0.5325560849882215,-0.14673423975534644,-0.5571912886597082,-0.202201438546589,-0.15238162484878154,0.7673235422171494,0.28536502565404176,-0.4722268443734123,-0.09169165869273414,0.6365095143650258,0.1301664999447273,0.6185553328732537,-0.15864697149299817,-0.7683510435389909,-0.1784564420311068,0.3312970215682249,0.38059504427728813,-0.03876117390717888,-0.09586256453370785,0.5142212988329237,0.3657176973377029,0.0
BFA,-0.9733937026330742,-0.40384297383943396,-0.5237743765830977,-1.2499612195370655,-1.3097948662871859,0.4119606915901528,0.5605385664322655,-0.539007638960362,-0.6564102630896211,0.6977630170021898,0.2171311796407744,-0.19734881313569305,0.5339014117938505,-0.5165770833035727,-0.26582441022653547,0.19562727075286684,0.6267252880224878,0.28842220123918744,0.3418361692284505,-0.06553273258729779,-0.08020121278583472,-0.20364249749302865,0.0
BGD,-0.37229356974150507,-0.8639588304854066,-1.235101217346933,-1.2753096633278815,-0.9217866829507105,-0.3553065493624724,0.0824045127706787,-1.3981935436997879,0.6121380536656384,0.26508297206467957,0.3887832641228099,0.5337899880041453,-0.2399012607304609,0.7006295451064315,-1.1088662369594908,0.10119991080561166,0.682289605587875,1.3675429875872371,0.5020660814457353,-1.8006903812381199,0.10159133849511899,0.6692871015839753,0.0
BGR,1.084890152245183,-0.40912299851185807,-1.092000394783586,0.45822967013417537,1.341625938756345,0.554141082279549,-0.9224529592723082,-0.48692106453874834,0.022417199212562994,-0.42601531749608706,-0.36035570656240007,0.7078707625581747,0.4748844598129818,-0.06488839694335465,-0.5616765229154221,0.030429785881361943,-0.7611530988026548,-0.8328865498106363,-1.3254727860604458,0.2948574300179756,0.6734488421273144,-0.26105211852442783,0.0
BHR,0.2333523963495211,0.6486941352346649,0.4581151053491527,0.3612228962829475,-0.29618540879928984,-1.2490760643769478,-0.8224963024813619,0.04706157950855987,-0.46362708930243546,-0.07919643832693453,-1.0624606182612408,-1.7590005777285413,-0.7875429910552657,-0.3088598713758829,0.25125205943670903,0.17288974821425496,0.29516089655527644,0.21418815077567907,-0.03877941934694238,0.06914280450382346,0.5931454348766152,0.05108517400615989,0.0
BHS,-0.05127330750990772,0.4706934300296295,0.5756102778366786,0.5898677112861774,-0.6917609728421324,-0.357277949846017,-0.845156200356429,-0.7888320007471907,-0.019546540399458634,-0.28057532137751534,-1.0249605529686852,-0.4769112481485562,-0.4355084709862226,0.3807525419109731,0.5078656420161064,0.11809782832248432,-0.08162902284128659,0.367587859031556,0.3940398407530503,-0.05508597498429654,0.10639971977569707,0.05217712347437789,0.0
BIH,0.8297053165893629,-0.9416993360562922,-0.8671407881878821,1.637377532773728,-1.0498002733860996,0.9392405773847367,-0.3554653234305567,-1.6501346729264927,1.7382469191901908,0.4977715372373887,-0.5324640011225855,0.3016872455699063,-1.2905212688912153,0.8417181632766841,-0.7783294342207678,-0.23392742863030902,0.19835618420331033,-0.880509121626704,-0.04878741427843664,-0.025772984619862604,0.9794663061497972,0.21701809401910693,0.0
BLR,2.0269181915279217,-0.7418432986689896,-3.2358713922403815,1.2358228123081836,-0.36932656786135537,0.9084251305411903,0.562721165083983,1.4207208135103584,-4.700542227091331,-1.3280699354987295,-0.4529871497708261,-0.31200959181840177,1.5888924275367968,-2.338367678922829,1.6194169448796394,-0.366616256895453,1.6277145126453783,-2.6414426006927805,0.6804595019811402,-0.585863285179006,0.4893736367117341,-0.3450755095579111,0.0
BLZ,-0.874868274759791,-0.6715672278487924,0.878388008779757,1.4611715000032148,0.6789112441137142,0.6000851893182876,0.08294246244158539,-0.5094438580412116,-0.009235634278069569,0.15503756213758038,0.11876250961217145,-0.10809815857591575,-0.38831158922016046,-0.5918116236023968,-0.2659188801822646,0.1378411660544056,0.19464712931272735,-0.13106301896219555,-0.5703479422063253,-0.7858393583735982,0.005062430706750686,-0.6825601210226343,0.0
BMU,0.5018673648238621,0.9859982481211045,1.0231759217634957,0.3889282547978489,-0.499267594174142,-0.996360117272912,-1.7110354207559206,-0.17773455058833615,-1.4278115167537488,2.445297224921701,-1.3341936197954292,-1.1242529087388118,0.5315453146670042,3.000414564441683,-1.7257443228691922,-2.4828109022392306,1.1232094246231723,1.5234761051159478,-0.7057095670433571,1.5343383407708877,2.112680745468025,-1.6122861242368496,0.0
BOL,-0.659224159908271,-0.4504595570079521,0.38836653880943406,0.927176756732782,0.6667525887540141,-0.45575171799456593,0.1499358329115917,1.7484295942848962,0.6483354310999541,0.2702940240199422,0.7927163238509954,-0.2066943672230119,-0.6604420996761985,-0.3101022002907322,-0.0379369796684387,-0.1632991559317323,-0.3716237607356282,-0.43316074553610995,-1.4472567993762997,0.03036454408898652,-0.096267372925,-0.056377352919705595,0.0
BRA,-0.5433172427863058,0.045380355161444515,0.9272624356646955,1.249729200774476,0.8191433649616512,0.35130443555673957,-0.49949729639364276,0.46365972455559273,-0.4515747137838966,0.3760930691920834,-0.26144895590330525,-0.1250561328428519,-0.0973190989273998,-0.7283047140645652,-0.4137598304528037,0.4176214588397058,-0.5622430230728164,-0.09877335391214075,-0.18043683574463493,0.3798404211325321,-0.3262030664223879,-0.12761121343961287,0.0
BRB,0.31058315161513245,0.49694367859695265,0.4630943646044142,0.8472537597259111,-0.4370720361539057,0.6604970052872555,-1.3888228336640904,-0.061391230659975024,0.5455112913728295,1.3579820649848766,-0.03686922061047629,0.585771766899257,-0.2734941375392728,0.37423166889983095,-0.6499479323343808,-0.35035189193902316,0.2207413982974942,0.9819617427424132,-0.19153448496248154,0.6439461273607118,0.9701018807616261,0.24934317785750454,0.0
BRN,-0.3436888004047959,0.20296721582581878,0.42460798542893524,0.17015518285125752,-0.7464912873769556,-0.4480535642299336,-0.5185756135856968,-0.10286595087235684,-0.1180830125556186,0.33167537717009654,-0.6016384879500434,-1.1169906262961922,-0.9505917843508875,-1.1023719410404937,0.42582615717065525,0.9634238013291163,0.7176974792128393,-0.3495456155977181,-0.7304920812779228,0.09986412666056438,-0.2586464150430483,0.1445621835867982,0.0
BTN,-0.4082608707066334,-0.6956047032130728,-0.4700982629621573,-0.4097292407063414,-0.23765565524992946,-0.9109633590406561,0.14029710116784888,0.15672253427688107,0.8759969314347493,0.612648083712162,0.2238928374375561,-0.10421486761997564,-1.6497652746158757,-0.10039604206970115,-0.19239831055328366,-1.7260981127576136,-0.4584154751396297,0.7917019359095916,0.9696084873405567,-2.842362279728469,-0.5529462744312377,1.4689323255990154,0.0
BWA,-1.2015985660729023,-0.5981374382491598,1.010148831627568,1.8206436039259168,1.1990826627690239,1.5403130119589792,0.46281190629888663,-0.37658671482807166,-0.018564815171039754,0.1986837330581454,1.01482426186032,0.17490877953813436,0.43301946306945793,-0.7028466171784713,0.37649978541695955,0.17659064807541797,0.8584116570684538,1.0101832796006565,1.15262501263569,0.4392871326719155,-0.28669158677854933,-0.46847633609602385,0.0
CAF,-1.3291387915885142,-0.6617304177192811,0.5099063603024011,0.22699849510257836,1.7536164642207401,0.18071677916863058,0.662114399012,-1.3854509219058355,-0.996793380697495,-0.37006262134041484,-0.3886771279477413,0.06503034886065821,0.7169582417924802,0.10964432775802554,-1.4919667041956246,0.6278812640194458,-0.32675440244434856,0.04328741617730263,0.35822257199730984,0.24492725837998414,0.4793962429777409,0.43285530366766595,0.0
CAN,1.0830425040497689,0.6067668771875722,0.1850381758685672,0.22713177166196644,-0.38640511333746175,-1.1823277478413223,0.20151619461585513,0.25106251799167995,-0.0037012349301833777,0.660927188988648,0.3396088952009054,-0.530194727642177,-0.4490509932712364,0.9312493144762571,-0.599644748304817,-1.702298091233827,-1.3756425915962431,-0.12409444609483976,0.22202538205824557,0.18886873828278114,0.08361774976859676,-0.09402061881375501,0.0
CHE,1.4558595441832245,1.9911401738366057,0.9646437287266498,-0.32400702076440124,-0.5673655170959337,0.3830992948643232,2.2601590292730522,-0.28034628086570657,-0.6198782010465753,-0.43894186199603125,0.8616825954392873,-0.7102047453842709,1.6990719558483756,0.8833407100923111,-1.2392364072047026,1.1916146203394495,-2.408936608144188,0.20831970454965526,1.2753227436717804,0.02604029404341141,-1.0633624713305727,-0.02129379509856716,0.0
CHI,-0.25899309533099973,0.2969959950857829,0.19445879861690152,-0.166030371643506,-0.1247313459762997,-0.052417601947737424,-0.2750868557028418,-0.011212525527315212,0.24392272392461029,-0.02631269828896415,0.06393049499211104,-0.07903738766644837,0.07610060415288915,0.3115966664273294,0.018961377270614036,0.10497930029465904,0.007030685759178467,0.3455462098598756,-0.20167535711416024,0.6390501298338295,-0.04095826859700616,-0.09705746987130062,0.0
CHL,-0.23705487893017485,0.4490420577201901,0.8939570851318035,1.1404641233593644,0.5078234480671957,-0.11004976093307539,-0.74103514718973,1.532671023898009,0.18781004473199037,-0.9459636619422354,-0.23568076224363838,0.6643511746357542,0.17784011183642248,-0.7779582029449231,-0.7319261382702231,1.314760277077459,-0.27544152507754976,0.5900182817044071,1.5628772575017214,0.8628877386464784,0.9794767480836623,0.6163746748260492,0.0
CHN,-0.33856820332080023,0.45867422560590737,0.34437976349991245,-0.3779192591332202,0.8602766470026926,-0.25773356391984503,-0.38599623816791334,0.5548594174195974,-0.1919987682965439,0.3044850730772603,-0.8231532966780513,-0.09807062869531102,0.34947356432293997,0.8413547797102878,-0.588464587430846,0.465461910045294,-1.1358823751655591,-0.30578374301384986,-0.5714537549861792,-0.20329347288774466,-0.08840709968131992,0.2115761598007702,0.0
CMR,-1.0346027153091164,-0.48684666294048445,-0.029346880977665496,-0.5017121356423635,1.2241720813515395,-0.6170863292565307,0.03656738055233149,-0.1577256236761209,-0.38294293817252845,-0.26815162541327286,-0.031694864808956946,0.07620227597234012,-0.055068977862642025,0.1420608306575179,-0.17381713368443,-0.3751847945250189,-1.0453699587423,-0.5440660272112332,-0.4041225864579491,0.09104526819185786,-0.9908566132656595,-0.714529036007355,0.0
COD,-1.0641003029831837,-0.4993396762482448,-0.3503634889640684,-1.0249244187944813,0.8007302106659226,-0.5286540407808312,0.1700480078201278,-0.47722513078199197,-0.3547769029309871,0.023783173194463866,-0.19470230457057994,0.4088125112150112,0.28594563602569256,0.6818568052567298,0.21712465062558642,-0.4443638993576854,-1.4672761470426443,-0.9924884055514154,-0.25902465005784614,0.514277583079294,0.6349689164753582,0.6351971969793913,0.0
COG,-1.1551750761366013,-0.5743530419237823,0.03072191426790713,-0.27040353739376805,1.4050619711476882,0.07475560561659342,0.33176114449642197,-0.16510780932906383,-0.38305711173408036,-0.04770570615810293,0.5686145764285322,0.21243891934717357,0.23234530629330763,-0.029290648508065602,0.12008946336014999,-0.8645780735481111,-1.4307751492226268,-0.21984233601854208,-0.06504380032439727,0.37682502554841973,0.022583535515184935,-0.08279541200763049,0.0
COL,-0.5985558719327881,-0.1269013672631224,0.8159263227451728,1.3896853739720738,0.9387648847836342,-0.4283704003949724,-0.31112754271285564,1.218809889867513,-0.03785913388561566,-0.24371850514222362,-0.19036169473434086,0.10488768661029108,-0.3788652350590435,0.06875096556396926,-0.1417887748505017,0.09229973793674057,0.2270451833272431,0.2606677314385249,0.19475248979800794,0.7463995183554861,0.33184283736057324,0.31764036367713716,0.0
COM,-1.186382953776969,-0.5037620515053395,0.4275512827630115,0.10095936767510079,1.6303486351056948,0.3224357009581187,0.9348769658419932,-0.2874907808545066,-0.3953933958717625,-0.27351059083128754,0.5404993013985621,-0.25918928576776934,0.6272045948276108,-0.08323262864521377,-1.1038036317614521,0.15654474078110583,-0.2018528929781187,0.9093238546215046,1.5533839655485462,0.40287903428011773,0.7456993475245273,0.40883560577813016,0.0
CPV,-0.7188666528123263,-0.07573038729946385,0.38979334243309216,0.20631929256314055,0.6962886470202685,0.17898849763765784,-0.012985977578808318,-0.09491926042514601,0.19652444753099446,-0.49017208282752384,-0.032834115425306724,-0.994258031574334,-0.26936648387401335,-0.05237411698371996,-0.03039082831680186,0.5051681857710548,-0.272722635293538,0.37297808372142094,0.27985494591115617,0.27476257230792595,0.1753698250534737,-0.12046415723458742,0.0
CRI,-0.23619482907391792,-0.07815564347759486,0.5690290033547931,1.2732385671986401,0.48753579232262634,0.6086418501988418,0.3718279273904059,1.702886662461421,0.17280030299088023,1.9174340150413811,0.0472251588604581,0.437940054805463,0.0711774665646807,-0.4770975212503665,-0.14127161010965808,0.39214434471226794,0.5748852525594746,-0.8438507968680221,-0.397108394597919,-0.32049017968128163,-1.075019633700211,-0.4872752212910625,0.0
CUW,-0.1606966818462886,0.6469631017715229,0.5897936891744409,-0.2095985276939893,-0.22598720625155103,-0.9056378464100484,0.5268615476265492,-1.1467785499542469,-0.634644101169702,0.5562542174765195,0.8741948758570185,0.275744701470877,0.9323853320820449,0.35955712265532114,1.282522039998188,-0.7692372003145478,-0.3632300828961286,0.47515352365246294,0.15273577654619575,-0.7188185618953503,-0.46087695073442464,0.8145168266864713,0.0
CYM,0.6114147736689199,0.3248436826691945,-0.8307389888212472,1.4554462519345865,0.07395994845352932,-0.9628455814311531,-0.7549103215201565,-0.052644958483465565,-0.27798469544316656,0.8210705701422712,-2.4151535296068336,-3.164435038564549,6.3775748729505635,-0.7390827073820645,0.779970358613738,-3.157698406302321,1.1122266632504458,-0.9694236537860447,0.7101604446001462,-0.15987566965172684,-0.08744114005794577,0.7375247178466129,0.0
CYP,0.6605111805276651,0.3125054169226917,-0.3153039863593452,0.8342528607852424,-1.3627695115395324,0.5352648399009422,0.9799409006013933,0.7026525587409862,0.5599226247820042,-0.7016284125074873,0.6700008977515624,-1.3063832324122084,0.696848797012192,0.8703173030378824,0.20386390591202394,0.2774059359408166,1.4315831506347694,0.7485670901917771,0.6994376591197314,-0.16981045592381636,0.2863735518436431,-0.5420964928959876,0.0
CZE,0.8842052589909754,0.8809771636370151,-0.5508525159961958,-0.7849852041193242,-1.0528103569589553,0.5598366817438709,-1.252726679168538,-0.06337562183363925,-0.6252438118579877,0.07562062859521528,-0.7826346875571707,-0.5801790356708904,0.5257848128594022,-0.3277108631406784,0.2902953161787751,0.4368364829173172,0.06447453202728406,0.3000979278348125,0.2716820731047592,0.5436640374553117,-0.013762582107203734,-0.11955127522694084,0.0
DEU,0.8028890261515483,1.5120192575828268,0.6338794434215229,-0.037205232590589735,-1.5225411890783072,0.6676949042632693,-0.003439880856266952,-0.05209637430073391,-0.3202058454784149,-0.23379872169085655,-0.0731691972780806,-0.6891071613791828,1.31879617022575,0.31717117049279003,-1.1209786340763603,0.7358295064559964,-1.2546508766122269,0.6910147178454257,0.5354870273840535,-0.49999163706537947,-0.48799312504133174,0.07300522341308774,0.0
DMA,-0.04515209020660596,-0.049882579984664104,0.2838466554425355,0.5607477965185993,-0.6282194580342638,0.4067764687510376,-0.9203055128734736,-0.6518718187125387,0.31929390130273794,0.9578857698128912,-0.4470245388494682,-0.034489930857207036,-0.9606927035432924,-0.44896638404037925,-0.9132168981843788,-0.1496498313393006,0.6088513752140509,0.04428616447297223,-0.4292228578073901,-0.3252415594467821,0.2716546676537288,-0.627042699284845,0.0
DNK,1.6593964962198668,1.728305590566913,0.09825490980190477,-0.2350790726014178,0.1291656880541152,1.261304028242233,-0.24225061852257515,0.03360926810510067,0.08503594396856098,-0.08841639355180225,0.9629730155450373,-0.7507060965597492,1.2180571897532306,-0.33442526416883467,0.5931931398864777,-0.3692707964410478,1.1552845957727655,0.33101453572504497,-0.27700255409976204,-0.5367723286945578,1.0416750506642125,0.5883847171596593,0.0
DOM,-0.5572595608399932,-0.2901914766051941,0.2927917929254763,0.8612189227075939,0.22250813576117393,-0.5084400882854796,-0.4843123087296262,0.2263534095128499,0.1677041202417289,-0.5909966179856095,-0.8544465862038734,0.2365548501798911,-0.2930933443947793,0.027793790127005086,0.4263397078556876,0.6280597132415942,0.7303216870744044,-0.44668110424000856,0.37639233127961935,0.7067779990477426,0.25442607153842006,-0.1331468499995693,0.0
DZA,-0.7019438062739461,-0.2681277052423968,-0.1169449392127133,-0.12140036001050908,-0.6451390153275502,-0.12015326863357008,0.12917289098828166,0.3474464778285024,0.28410500999062777,-0.8175085085458327,0.1728283555998767,0.1701750396772083,0.06064853129600675,0.19186320249954236,0.23305374928646255,-0.18536510938017203,0.6870808847571498,0.38356346839138433,-0.2355016455214215,-0.39390353974320863,-1.3987979832937336,-1.3320846141741645,0.0
ECU,-0.6388986276343159,-0.09268203127381178,0.32202003659739986,0.3108681471586318,0.31790057693494134,-0.8288490100336406,-0.3499156787296352,1.1016071440269104,-0.10489931231348762,-0.19224926796383915,-0.0937751386160751,-0.0052522820900496175,-0.3144577205170059,0.010810764042234364,0.18122185921829873,-0.28528035988686573,0.12544067520906263,0.10815257116348084,-0.5238370084643432,0.17282592801721888,-0.0752062706156522,-0.0792123956144348,0.0
EGY,-0.43037516790702574,-0.32627749722171934,-0.16911861465897204,0.18501750743241793,-0.6474436273856083,-0.33667049592581366,0.4604178696921199,0.558248703846403,0.7056337196581978,-0.6015200878601323,-0.18004328928719798,-0.45503071254088256,-0.4707403398903632,0.5802832365434542,0.28389403770299343,0.08885611356636337,0.17096838357194868,-0.4081070374201135,0.12701719981562729,-0.013696722492448013,2.274131456747473,1.3046607058777793,0.0
ERI,-0.9554166970793435,-0.3171419660294319,-0.4093772420994217,-1.326095232574562,0.35163743022650884,0.14752023340751175,1.0245624258944173,-0.3902897518975974,-0.14624041518360917,0.18740239894667376,-0.09122850883184028,0.05893184422594001,0.7403347834451491,1.0468080732568636,-0.4563510343540549,0.19652806966309552,-0.7320010170934523,-0.41285305382516463,-0.3156646090595934,-0.23156324756534877,0.3284220663306498,0.4061488472560185,0.0
ESP,0.4552072137805601,0.9728194569459562,0.647966543494181,1.0717920921897672,-0.3869358688544911,1.0098031933618647,-0.6729602586805513,0.16128348467986078,1.03756996755165,-1.6960965504817869,-0.5253282827159327,0.8691218870676638,0.635977324160873,1.6767965410812968,0.4944527765144571,0.2824845971209718,-1.2748388188953674,-0.22482883939501383,-0.6519764123487973,0.05983351102346384,-0.5534277751965514,-0.1490643084193754,0.0
EST,1.500797676397922,0.3248485237112577,-0.6189104238302917,0.29779135942645596,0.5616578128517563,0.26990997251858917,-0.6205099833010304,0.41744273459279174,-0.48676940828812887,-0.19554689105186746,0.5636637103122668,0.5858283378362222,-2.3538694401503113,0.3862649481427269,-1.4190650394301292,0.38234655812654483,-0.6567297401224715,1.124096525103819,-1.4731010278674412,1.9090273333643026,-0.18414953271026807,-0.12910687198835952,0.0
ETH,-0.8490059059440237,-0.28423510956524184,-0.664293168875975,-1.5042861730780386,-0.733290964097747,0.5208675938443084,0.33620866669829164,-0.7572931835055695,-0.18705013512547478,-0.04085391287803917,0.29904873881042937,-0.17282184039758247,0.4628691612219294,-0.08276833347468364,0.27836808653514744,-0.2570487497109954,0.5644330128507629,0.12260478288317916,-0.6065594818522826,-0.5629292701683358,-0.18957558024053955,-0.16800340961704038,0.0
FIN,1.4308327219209616,1.3471751488297314,0.2636603178817383,-0.28919288116150665,-1.2955649949153918,1.173833746928438,-0.04105596763830127,0.37561325109813215,0.5198232171770999,-0.9878541496314309,0.8426753777350101,-0.3100778853484765,0.06329112326200763,-0.3115783186244286,-0.6069966973684656,0.7049306489911614,0.16161485487166874,0.16304032131699595,1.019702828918365,0.8653653172719947,0.3712162667662975,-0.02553815714977791,0.0
FJI,-0.6329978961702211,-0.13097511019237093,0.18551254533122077,0.10902742302068437,-0.28703299670364474,0.04003307031111347,-0.2146485865550596,0.14645277618952487,0.23236194447156158,-0.6038782255896236,-0.19937667206764834,-0.2553875646645446,-0.35996489019443517,-0.6649176839162092,-0.0495424773488456,1.0431166592690688,0.5419591452739769,-0.11929459656856024,0.29522631599913773,0.44824081904653185,-0.21832883235834516,-0.5464410684304387,0.0
FRA,0.8538590951168822,1.7002621857535964,0.7089299551498782,-0.14780928654293832,-0.5808341121686779,1.0314581708203079,0.03753379299864322,0.3651317991388662,-0.008131236833916073,0.3145982385333894,-0.007320487520374085,-0.5597271932031229,1.4826292631921727,1.5053541913637343,-0.9271886506798424,0.2128713140458233,-0.7886922593370977,1.3663526887087205,0.617212579431024,-0.2923271536173907,0.03293233117109579,0.3573420934877146,0.0
FRO,5.4250480045334895,-8.599939804015074,7.78431228100203,-3.9033030344394475,-0.6853114612780237,0.945348046075713,-0.9133092983223533,1.1179003404019117,-0.7473031854212188,-0.5512855426725107,-0.6340020078163572,-0.1794425838200449,0.8154799169839979,0.3705287547376768,1.251092751116673,0.1404463031922174,-0.23029426904311373,0.027895748502471663,0.20847134449376878,-0.4733960935994479,0.23993491477939788,0.14606993463316795,0.0
GAB,-0.8979648995608299,-0.3545365167169444,0.018439757863638644,0.24532087482913123,-0.28440952056795826,0.8636535897812448,0.20437943719180993,-0.6687106633293806,0.3128699221747689,-0.8465422809473507,-0.1366830919014372,1.1445221745852825,0.5108546447844414,0.20318455814759964,1.0574347426113755,0.6050882575712988,0.8805254999362628,-0.22100765469368255,-0.2753247740999552,-0.10688810533230808,-0.783440978336447,-0.4811256098553789,0.0
GBR,1.01852477038665,1.218684450816128,0.5477153829635688,0.32780286031637257,-0.8357406014196165,0.15086837740507544,-0.003363882497473781,-0.0954775409854056,0.23058092193843355,0.63962805971269,0.19091786306453007,-0.657298179595465,0.7508077818967207,0.7723133401435609,-1.1161426387778874,-0.03407622587972607,-1.4390062191272697,0.713021328303841,0.1903908709488451,-0.9089979146964494,-0.0076601109754699985,0.06317355595655222,0.0
