CountryCode,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18,comp19,comp20,comp21,comp22,comp23
ABW,-9498.103726255968,299.23969977227256,-16.9451241650714,-37.580675002373354,-19.324686854261575,18.86344755688908,-3.254203819861314,7.430595136865947,8.755630653676233,-4.509121011369435,-1.3482061439083937,3.0023929397046327,-3.5983531798345165,-0.8786556169357272,0.2534861182684529,-1.6080072550528393,-0.651007137309303,-0.8256592008198979,0.9965614305577655,0.16198739586487632,0.05756287040814777,-0.36347493747743403,0.29841558281626956
AGO,12150.171561759787,83.6540605962177,44.25757148911039,-3.5603673581638566,-0.6161917596551847,3.4169590387965423,-2.4008129543632153,-5.901660755392021,-6.572787886779532,0.3080809463931994,0.8222663284782478,1.4203950848781421,7.003926231758672,-1.1216716471868189,-3.6148937679323194,1.069710321137236,0.37833040381941424,-0.4262466035447977,0.39130623832248274,0.5467143264849922,0.014288924204626496,-0.00943967078249281,-0.014103508342962477
ALB,12287.957910951181,74.09097724531551,-38.501879399138495,-2.9344912756817823,-0.151150852264597,-17.51877640176081,9.362231379095727,9.145828223322738,6.733240464388625,-10.661492718180432,-0.6682630439212123,10.576750686263486,1.0434776924441909,5.192965951933392,-0.8389124802862272,0.7062641173525099,0.8301125799889114,-0.5926734269974784,-0.2969559752529236,-0.4042079370520175,-0.20211372647493162,-0.09335237996721057,-0.1359772497358674
AND,-28780.360094595537,425.9921663869053,-26.096293409187716,-26.855950628392662,-10.411247701381516,7.127143054448724,6.121992937975235,-5.504486928461328,7.255730247065619,-2.4978925897169937,-1.4924644216599425,-6.5926337034812175,1.969852199754934,-0.20812967195384818,-2.8511628831296703,-0.6860802907402563,4.510633342612721,0.198122043883761,2.2343460950129153,-0.03360119379945796,-0.5582888456533781,-0.048998262503530746,-0.06397322591429651
ARE,-24172.84773930546,357.77628569082276,-12.311402098205635,-32.271593332824985,-5.4075915434843065,22.211600157643158,17.08086945231697,6.672496939364719,-8.278078810811488,5.676991869394155,1.2631437137041115,8.052682385390119,2.988411495306832,-1.4570742231729386,6.958031672175555,2.5722733215648255,0.14770558716992538,-1.2372875181465277,-0.6775803422909386,-0.14144850139572537,0.2208196281986099,0.015500080251754393,0.10601872946865531
ARG,3630.325166774289,163.4408386667038,-39.10507752697857,12.762618392542205,-15.113332045478307,-22.52472512138803,-2.907850959422957,2.4439276922166693,10.37357251615045,4.656748287538032,-1.1506061019284912,3.34702186122151,-2.1528227457884443,-1.9245932642832784,-0.5472954078953726,-0.19254531252556512,0.36636281893459466,0.801332976952306,-0.11669480865295072,0.7242999725777062,0.13759224519285873,0.00347271201096521,0.01912620606890557
ARM,12751.12692664727,-188.78758019437345,-32.98049899698865,-23.41307534598914,57.08151654012723,-19.122034715803153,37.36762764884272,4.046253597444492,-14.19379469123866,-24.36449598298952,21.437115124086358,-3.4874923355415555,-4.67302278013058,-12.468243798549405,1.9826502548323885,4.212791224883699,-5.5574730014129585,5.64722743464757,2.1834533302950474,0.08520591141665705,0.18711427390279228,0.6476723139773186,0.12112005957162077
ASM,11954.246962553409,-176.96053070036837,-0.17766554337249782,2.3153358421247656,19.41106819079823,-4.997723975420288,-3.870155562273104,-1.7495584168536757,0.9538952014549162,-0.8820258636665894,0.8377124581095486,-6.906335715010085,-19.102606714765436,-2.7895052449897704,7.077792737545551,-2.3068098837323285,6.213164523916259,1.9530712240701298,-0.2667833455536747,0.1550093485494479,-0.5453916332960924,-0.01191264452812483,0.09393312225910004
ATG,1842.035191098707,223.37267328289317,-10.567055524351913,-23.09405185730731,-8.884539525959816,11.013494827186781,1.5512602453156383,9.391282067388937,-4.160873482321438,-0.3179608428340781,-0.820889519414442,2.2135562955982424,2.3378097283494985,0.021059557679838983,-1.0000434688182598,1.0866763566468385,1.805231574253063,-0.5734412369615183,0.11531106681485515,-0.01599899861579018,-0.20700583765432942,-0.0008425233261033655,-0.10934751780670234
AUS,-40074.696806212276,688.6534778166467,-20.48674787487766,13.809742274546894,-5.334447449473639,-23.342366977965302,5.934861063158736,-2.649685493255567,7.879141058791871,0.1393923018489527,-3.326725108761024,4.9094541828341365,3.0755885452164846,-0.7613379308865929,0.8777580357252763,-1.0731578919984992,0.311333712131395,-0.6212237190948053,-0.07241036127154246,-0.020836521661226154,0.04148893435118194,0.0198676569778641,0.09412547374435849
