CountryCode,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18,comp19,comp20,comp21,comp22,comp23
AUT,0.9996850727280877,0.0003119223837775851,1.5393636628636068e-06,3.818991963059822e-07,1.9313964659281915e-07,4.3020686788765985e-08,2.868412731639641e-07,7.709372847411194e-08,4.154594133951645e-07,9.721690991695815e-10,2.6162459023225307e-11,4.1398638919316035e-08,2.435565279459399e-09,1.4720355268391658e-08,4.050430881150608e-09,1.345016242403465e-09,2.025392261121508e-09,5.347025811227183e-10,3.6623698194403626e-10,1.797372082811726e-10,3.4637664956815953e-12,3.3857788728936075e-12,9.270396850126205e-12
AZE,0.999893211199504,8.887808664695331e-05,5.111517628266353e-06,6.385549079764866e-06,3.1011954846336478e-06,8.812914372512889e-07,2.35362419722412e-08,3.786273371230884e-09,6.854020929245364e-08,2.2558937666280022e-07,1.0795032107687237e-06,1.8664096894745024e-07,7.971880458996941e-07,1.3634575754313827e-08,4.874468103332719e-09,2.3847590945266344e-08,3.5499618519707235e-10,1.7807436509983854e-09,8.371747409742427e-10,7.67462417147558e-10,4.7320050290384786e-11,8.935687612054044e-11,1.4220358866125019e-10
BDI,0.9999835840727646,2.8688785746714114e-06,1.1695791076677347e-05,6.016926097728757e-08,3.7185928390193523e-07,4.3638016846776047e-07,1.709161179795207e-07,2.62313141457217e-08,4.884388115877603e-07,1.4195851444099054e-07,1.0706801570096657e-07,1.6566852784223236e-09,1.0044375727910068e-08,1.976092958468894e-08,3.2071236446677877e-09,5.380615433652334e-09,4.2965455412940194e-09,4.373680072442372e-10,4.091329737381235e-11,3.360145273398621e-09,3.927264332615229e-11,7.618303125027971e-12,4.503893461865345e-12
BEL,0.9998275590703225,0.00016851663405327715,2.5788997602676234e-06,2.323006257755783e-07,1.2432609534718766e-07,2.271723616862514e-09,3.3146168876291475e-07,4.6674003565883855e-08,4.277520162504884e-07,3.500969585051674e-08,1.5490700053427278e-08,7.738191447941167e-09,1.911946231279035e-08,9.072502213331697e-10,9.78925130872727e-08,6.329145796519143e-10,3.6502632220512822e-09,1.9228473993118192e-11,1.0018437471225112e-10,2.0465516323134075e-11,2.472441133719878e-11,6.119967398348321e-13,3.505118773397651e-12
BEN,0.9999837965125622,4.920968490626546e-06,1.044689753033502e-05,6.96785680544253e-08,1.4084902177255824e-08,1.127169343461858e-07,6.712745964164559e-08,5.639259118249179e-08,2.459911383836244e-07,1.1520528351652577e-08,5.3658221668831017e-08,1.0340145636583883e-08,9.654002190273369e-09,1.6215843389011847e-07,2.1846257545986885e-08,1.7036410423885546e-13,2.106699669749376e-10,1.5719454291443023e-10,3.4210714259807927e-11,3.0167616090560875e-11,1.9086965860361122e-11,6.986548494803977e-13,3.483972078448564e-14
BFA,0.9999831104569321,4.203578246458482e-06,1.1279305802410651e-05,6.694671711609893e-08,4.365561106571111e-09,1.4312590403820356e-08,4.144123893876121e-07,3.3827605187093135e-07,5.342710347229536e-10,2.567406080053194e-07,1.7277640918089425e-07,4.399702282808442e-08,4.8686773030548946e-08,4.16722010407293e-08,2.4661259331041957e-09,1.8592903416289764e-11,3.988709616184881e-10,1.3394248606976811e-10,4.172095999513114e-13,8.612396262760654e-10,2.2025428633373637e-12,5.4456400173258894e-11,2.5758025176564988e-12
BGD,0.9999826736479823,7.33575852392153e-06,7.77048345418392e-06,1.4783406434136557e-09,7.212383144435592e-07,2.5892637768287046e-09,6.464725973291855e-08,3.1533785745528956e-08,2.885830010880461e-07,7.261308287876586e-07,4.733295917714868e-08,7.111110407027224e-09,7.709659992224072e-08,1.6786459639663609e-07,3.4836813397364185e-08,3.202813302312641e-08,3.8843501171427575e-09,1.084274118391504e-08,1.8164823029838032e-10,3.1799243588429717e-10,2.0567752980288898e-10,1.8284253884003772e-09,3.781980567854638e-10
BGR,0.9998756798376596,9.455298018166542e-05,1.9041317769769675e-05,3.3936762431758403e-06,4.370388265353498e-06,9.479495140111893e-09,1.0855196889154058e-07,9.255994217563601e-07,9.828637622695333e-07,4.174350978967612e-07,1.244822297968295e-07,4.614450193044103e-09,2.9349782613068186e-07,5.681714206064337e-08,5.539164141346694e-10,1.937401207222923e-08,4.860265019652707e-10,6.639365840099034e-09,4.426110659925068e-09,6.734352355726147e-09,1.4176599891684727e-10,9.382537716382802e-11,9.11095543626471e-12
BHR,0.9997202189661153,0.00021903022782414512,2.961050367227199e-05,1.6093016228380395e-05,8.686258203881993e-06,2.3944226762660954e-06,7.15257107808371e-07,1.976548360206566e-06,2.5028940082417357e-08,2.784784823646759e-07,7.548061120297161e-07,1.0354722327135653e-08,4.672946302353335e-08,3.9502782361311694e-08,8.07621594230245e-08,3.789169600824912e-08,2.8446636688240377e-11,4.925612603329413e-10,1.1766508858734006e-13,4.2016805525270536e-10,6.892902685954135e-11,1.651701316720789e-10,7.006160176199768e-11
BHS,0.9977779277776847,0.0021944033517684925,1.0463765513980257e-05,6.497196054424814e-06,7.154910552490045e-06,3.526993904167714e-08,8.555357499543794e-08,2.2444573587299823e-06,1.5443750853795736e-07,5.4715036737616793e-08,1.0743556263774874e-09,4.2361576444844184e-08,1.1844333132276053e-08,8.453347364687698e-07,4.547018185060507e-09,6.641100680181087e-08,2.8128935690122815e-10,3.3680729042072975e-09,1.2012761114186225e-09,1.3710654844994978e-09,2.621337446397019e-10,8.507874155406554e-11,4.230648665521373e-10
BIH,0.9999330394979872,4.770204599541193e-05,1.1112316934059302e-05,2.79665875479942e-06,1.4401043851816665e-08,9.570023763512752e-07,1.2288807677378778e-07,1.96460315550711e-07,6.326190368352421e-08,2.2571250537153537e-06,1.2751731779935638e-06,1.032863306330513e-07,1.1145104183184812e-07,2.0304181701343206e-07,1.838711497141949e-08,3.532228597041159e-09,1.5926464372502474e-08,1.4086813660674084e-10,6.4563448818142746e-09,3.6217782078048967e-12,1.7848250437338952e-10,6.821605967447532e-10,8.190514743062395e-11
BLR,0.9998972095481363,6.229069992761726e-05,2.7091522729663434e-05,3.195223845373263e-06,2.0868312650814243e-06,5.090958729802542e-06,2.558226223332642e-07,8.298258250712972e-08,2.339110338842168e-07,1.1640544204876179e-06,5.880606839888543e-07,6.779635727569142e-08,1.707067598146811e-08,2.9260007973611846e-07,1.485884129129548e-07,1.4383556431911894e-08,3.671618707341919e-08,1.052239225753769e-07,2.8684878295464897e-10,6.773499007183632e-10,1.0633396507732915e-08,1.5618703361997252e-08,7.885326408425879e-10
BLZ,0.9999415724645327,5.213173307706269e-05,1.7911868257657458e-06,1.273036063560966e-06,5.158557594819048e-07,2.380081717149928e-07,8.902932163902096e-07,2.8719322518239866e-07,4.0878679049803875e-07,1.7135660043440153e-07,5.002372011448762e-07,5.077352576291415e-09,8.403735615344471e-08,1.1495765988449186e-07,6.653040735071936e-10,3.155713358391687e-09,4.625519290631481e-09,2.155727955989036e-09,3.2779506605886162e-09,1.8092604801860485e-09,6.896097616506022e-12,2.6220775011774385e-11,5.357470491372131e-11
BMU,0.00010603326473736488,0.5487673410905871,0.2159455964663318,0.09523196383948081,0.024011433348013488,0.042125791131093174,1.5956166721134546e-05,0.01749999049331391,0.004010014438180153,0.0011334903327786087,0.005284367669150431,0.04043974188513439,0.0019163499497914234,0.0003121148527188662,0.001929725862148998,0.00043226024580219133,3.566221946222527e-05,0.0004985966387526478,0.00028306752545826085,1.3924731041094338e-05,3.3100356561443025e-06,3.2665375298077307e-06,1.2761158943280205e-09
BOL,0.9999746333076135,2.2488808976114184e-05,2.8322478103290973e-08,1.9761833155956466e-08,2.4327396424186625e-07,4.1822902535793555e-07,1.038919575286236e-06,1.9983673084266352e-07,1.909339836623935e-08,6.586343788036946e-07,2.3108551469322306e-08,2.1544740758854202e-08,1.4916530154122981e-10,1.4972005352982284e-07,2.3170345512489782e-09,4.193391463481664e-08,2.0834228264300872e-09,4.961826317505473e-09,5.988868504584877e-10,4.989572866560195e-09,6.799156123473647e-11,2.2028772046612168e-10,1.1657799360913058e-10
BRA,0.9997423803432335,0.0002453047655908986,4.284086937254995e-06,7.367551833114458e-08,3.215714810772193e-06,2.1803391214395605e-08,3.776455151636758e-07,1.6169245902984598e-08,2.5885143840800196e-06,9.755732511905166e-07,2.4451039190107137e-07,7.847849075154512e-09,1.5548243722038406e-08,3.861283952685799e-07,9.147969618002319e-08,9.228053817054607e-09,1.6764117020879038e-10,5.489631363412491e-09,1.0324259095413715e-10,1.0335408143165854e-09,7.737272228633167e-11,8.524150605126859e-11,8.821661985603535e-12
BRB,0.7220427980701697,0.2634829029330465,0.012335783404613323,1.502621568486567e-06,0.0007424068948088155,4.135789977444331e-05,5.963733563760622e-05,0.00018284443799213002,0.0008057112713061195,9.804843420640613e-05,2.145333010933305e-05,1.7858476724060266e-05,8.760550969118035e-05,7.44081514895485e-07,5.4981901255413155e-05,7.0765159320645885e-06,5.592794015958355e-06,9.668591824615476e-06,3.99290212789174e-07,3.6089683231457057e-07,2.818562432627303e-07,9.05496320077876e-07,7.795620035785056e-08
BRN,0.0002125384684596203,0.9803737743682192,0.002581818803082432,0.006972377594111273,0.006641225449888265,0.0001679526476937898,4.05253683070051e-05,3.2972686421821946e-05,0.0005894674144687064,1.0135193910311072e-05,0.00020610336856748267,0.0016814618545812924,0.00022176416992579539,0.0001725661646722067,7.479061786085473e-05,1.2155860337735682e-05,5.433548622010704e-06,1.3177475755299195e-06,6.981373319264074e-07,5.477608254004576e-07,3.196823018302171e-07,4.719278998514107e-08,5.900045415613673e-09
BTN,0.9999749073513599,1.867261396292249e-05,1.858566674863865e-06,1.8356195626955153e-06,3.9563804628879214e-08,5.19260314301067e-08,1.6667837051266187e-06,1.771603703132375e-07,3.868519633522496e-07,1.0828256663648605e-08,1.096897712530419e-07,5.055917752688948e-08,3.069439460712969e-08,5.5855354906225773e-08,3.7972876080378034e-10,4.706651716767817e-08,1.0911236208923067e-09,9.089937006836538e-08,3.619776597481157e-09,2.8275889657514043e-10,2.197588766205083e-09,3.105325642536157e-10,8.821368025531755e-11
BWA,0.9998496057951664,0.0001312372936813348,1.1716547341031357e-05,3.8115091562726365e-08,3.3740025304130753e-07,8.791687356928472e-07,1.4405096281567494e-06,4.286500397991651e-07,6.08532120907063e-07,7.424911602997076e-07,2.4739121454641898e-06,1.843723192696462e-07,1.4220765106816847e-07,1.292020189183174e-09,2.0443123346106156e-09,1.2921711612801133e-07,2.461731149318626e-08,1.8279647295148325e-09,9.634117636539772e-11,5.808330381979116e-09,1.0607694948750221e-15,8.343288448382774e-11,1.7835610453734818e-11
CAF,0.999765567007225,0.00021894462702319972,1.2917623503007774e-05,1.6770274848023287e-09,5.8231346804695354e-08,3.711285922183971e-07,1.1471546770743356e-06,2.1186524435849358e-07,1.22990217305854e-07,6.578808685672523e-08,1.9379315117350272e-07,3.5688337808935245e-08,1.127638646164072e-07,1.9484781933112617e-07,1.8067956663643472e-09,4.8175334627579906e-08,4.611805835346026e-09,5.691281440731999e-11,1.3782857648247027e-10,7.828559508645455e-12,4.581701450976898e-12,8.877594145307744e-12,3.918432226214183e-12
CAN,0.9998260625561857,0.00017206024557918543,6.127932913267333e-07,5.319611637032055e-07,3.97471913666231e-11,9.143427655695454e-08,2.9625784666605637e-07,1.7529826931082785e-08,8.418527977482056e-08,9.788820837229383e-09,2.6501187073945298e-08,1.3748163454624e-07,3.749583618017574e-08,3.2637013740519003e-09,2.046194389681925e-08,7.484622339913861e-09,1.28634518377355e-10,2.6284899608906043e-11,1.9500753781096586e-10,3.490092072250445e-11,9.405066706301046e-11,1.96799727735293e-12,3.821042281814867e-11
CHE,0.9999424030970353,5.7218490880739804e-05,1.1343666353585051e-08,2.073399683569051e-08,5.277573835415798e-10,4.427818773618197e-08,8.684991754462336e-08,7.249601323505397e-08,1.0448840285351057e-07,6.164272047681994e-10,2.87811985222515e-09,1.6603171290050257e-09,2.1416592107770057e-09,4.016662322797034e-09,2.587906716504364e-08,1.962714035078289e-10,1.432561740262959e-10,9.833963294215249e-14,1.41678775798659e-10,9.641440737495834e-12,8.493086557436326e-12,3.897164422701681e-15,2.4462594105030222e-12
CHI,1.1448222535432128e-08,4.1754277368798903e-07,0.02951224703565402,0.12914666857463908,0.6152348071499385,0.07653507106227182,0.00123751152175701,0.0051387146372330016,0.00137077491410552,0.018837693607144487,0.030707027133079573,0.0021250024500581058,0.0013953356525533102,0.044704955496579456,0.0005330344131627088,0.0002559620647717273,0.002260638944543126,0.03966279561995288,4.6558963043670844e-07,0.00020070956942377103,3.4460607758334516e-05,0.0007303271520414762,0.00037536781270554716
CHL,0.997410981210276,0.0021999581026316962,0.00022528007771415758,5.368814585180945e-05,2.418133872212651e-05,4.470724890018183e-05,1.1589166456226455e-07,2.1389511921963682e-06,5.944816862803745e-08,2.6571887718672616e-05,1.6790573596061598e-06,7.475779369995157e-07,7.562888304119182e-06,1.992829985342747e-06,7.514508581921696e-08,1.2119733770201966e-07,1.4082497832762006e-09,1.4349924585600884e-08,2.43899152487783e-08,9.735712582702244e-08,2.628592308746127e-13,1.4758705363182763e-09,1.9801464737806614e-11
CHN,0.9997705398955791,0.0002206561424817151,1.3670427340570212e-06,5.702403773052101e-07,2.0801509546301894e-07,3.6623195669779534e-06,7.622825258346788e-09,2.079600279835563e-06,1.5316650642583927e-07,3.016801416029192e-07,6.595155570549282e-11,6.36769596412659e-09,1.8630700380948653e-07,2.119497660824448e-08,1.0856069246445273e-07,1.2306834194862168e-07,2.574695470233479e-09,1.284121730126262e-11,6.506859268495802e-10,5.467878080878513e-09,1.2182678451883433e-15,3.6197818281561205e-12,2.8269648298218e-14
CMR,0.9999832751076728,7.53685703495435e-06,7.941086976321077e-06,1.0031845800729124e-08,1.9582407597751906e-07,3.3937787694947707e-07,1.5088093277496927e-07,1.2357242636559962e-07,1.1022370079113301e-07,1.0547153864219233e-07,3.3252757128297406e-08,4.518323574877585e-08,8.786348287210878e-09,2.8036132368335373e-09,1.1733975626791801e-07,2.042396245073235e-10,1.0174250555696777e-09,1.1203711896523468e-09,4.433699594947496e-10,1.3712362084931474e-09,3.2365346323803265e-11,1.1195625751431955e-11,4.888792526011938e-15
COD,0.9999712819853239,1.2182274983216705e-05,1.4516081151040016e-05,6.005375672542217e-08,5.003635520560468e-07,4.419851953267425e-07,2.2656951622528164e-07,7.098781902629239e-10,1.452000111524838e-07,1.9351992096049932e-09,5.4691373424829725e-08,1.1061235512249894e-08,4.758359868342944e-07,7.733521858309132e-08,1.4981334224940492e-08,1.926353216607732e-09,6.0569108642121795e-09,9.888769992139291e-11,8.783982587118499e-11,7.457916942888114e-10,1.6892838692913508e-11,2.851512838177951e-12,7.565696247238642e-13
COG,0.9997684662788819,0.00021891933716911623,1.1263584616870382e-05,7.911577327998948e-08,3.394077332587357e-07,1.541765462115821e-07,7.560340074863641e-08,2.2257137380641787e-07,1.007862410995671e-07,9.118655435425879e-08,3.975851334251761e-09,1.0174337345096733e-07,1.0817125330896505e-07,1.3388485322256552e-10,3.919962035264142e-08,3.202434282459912e-08,1.4730989257076982e-09,8.07388165636615e-10,2.2619526392158793e-11,3.942882445321445e-10,3.570952734503323e-12,1.7351765774467515e-12,6.82248713548255e-13
COL,0.9998911436418563,0.00010049974067781316,3.251476855192998e-06,4.3264274819363774e-10,1.451556438433258e-06,8.01268747148515e-07,6.40924071930395e-07,2.0215468839995278e-08,5.2103879823958366e-08,1.562622761271244e-06,3.073084091051644e-07,1.4696270572864183e-07,1.0231973910487616e-07,2.5549242576737465e-09,9.558880952262581e-09,1.0846241203014225e-11,3.1885322395804904e-09,3.5135594833355196e-09,3.645958050229718e-10,1.8563920792302402e-10,3.1031846907691955e-12,6.67858995218677e-12,3.898624699040085e-11
COM,0.9997685150458552,0.00021897482091828773,1.0737759947170623e-05,3.145084270901206e-08,1.301530838472863e-07,2.3361075633187143e-07,1.737594200341025e-07,1.6139753111166022e-07,9.904960048944795e-08,3.4149880397027246e-07,2.0219759172168043e-07,1.304484186724056e-07,1.397511872516469e-07,1.2324200690931606e-07,9.727062326888908e-10,4.998995701454265e-10,9.806318477212915e-10,2.3528204748981214e-10,3.599551694552955e-10,2.712633995401353e-09,3.919729469629607e-11,1.6545820782436763e-13,1.3564685735657397e-11
CPV,0.999976681780181,2.1033855375857933e-05,3.043133952836764e-07,3.639212825501779e-07,2.3779731883324075e-07,4.4942699563847435e-07,2.005153938615794e-08,4.6056907030064573e-07,1.1070337592389472e-07,2.443000684588842e-07,7.355628008695161e-08,2.9957647090788423e-09,9.577549277094555e-09,2.721283898298729e-10,3.2119341627951087e-09,9.776036813205348e-11,2.5464940566866853e-09,7.774528592593873e-10,3.5993219040902867e-11,1.9270328346541447e-10,1.4571366536236597e-11,1.2589596780328841e-12,1.5060997035335805e-12
CRI,0.9996834410723515,0.00025938712999587277,8.341698211960237e-06,6.766827469175607e-07,2.5687769816489354e-06,5.215411818501464e-07,3.344023788002318e-07,3.240195116794299e-05,5.8440763045466235e-06,1.117942322639418e-06,3.1889745477104794e-06,2.63552022390351e-07,1.358775813550573e-06,4.2809733958162657e-07,6.24002934546325e-08,4.043187545695333e-08,1.1585671372397805e-08,8.007567541952568e-10,2.500591884163091e-09,6.576230935391979e-09,3.249641142461814e-11,9.974661922780164e-10,1.2504499735868481e-12
CUW,0.9997207318310213,0.0002773247302913406,1.8770437098797835e-06,1.0011216832855788e-08,1.4326276331380141e-09,1.0975123521298857e-08,8.766676059666128e-10,1.643744132926628e-10,2.6017124958510933e-09,4.16165217306894e-09,3.7920671460954065e-09,2.186356174676807e-08,3.1181829151267197e-12,7.794321351971232e-09,8.974970355438055e-11,9.446380415568643e-10,3.8495069134159847e-10,7.132821070907204e-10,5.602328189539423e-10,1.0502935724163087e-11,8.42394365927294e-12,5.781950505211127e-12,9.720826133786077e-13
CYM,1.0992712738999753e-06,3.9493877974677596e-08,0.5680151352347284,0.11172882499426405,0.08821665663492151,0.03839021238936858,0.001099754635093392,3.325530121317672e-05,0.004770072674665893,0.009438747872783178,0.019078236197201594,0.13880162689238074,0.010518456919584683,2.1942750063292988e-05,0.008055895989223434,3.154219364489725e-05,0.0005694454325760706,0.00021716960226046437,6.615301855749616e-05,9.590436981464244e-06,4.167171237870784e-05,0.0005989737032169923,0.00029549664973999246
CYP,0.9997444569293984,0.0002187933549630211,1.3920283667135946e-05,7.194155338946813e-07,1.5118475698260381e-06,1.8447011389314597e-06,3.9005591320307804e-07,5.677004638946833e-07,1.5519428126825473e-05,4.796757197222873e-08,1.0403086794989793e-06,2.56090986740254e-07,4.896443121178394e-07,1.7169533883631492e-07,2.104198707199141e-07,1.5696472940580813e-09,4.3939326484099114e-08,8.04783765329571e-13,1.8758299026724974e-09,1.1651471846630859e-08,5.712017965946046e-10,1.8048762893052305e-11,5.301341371106215e-10
CZE,0.9740560849673775,0.02293513577717513,0.0026544646052136544,3.155593100208114e-05,3.442350600732608e-05,6.760340144713035e-05,5.093283101347844e-05,6.163989147574134e-07,1.9662933465251638e-05,5.561133861167061e-05,8.144928501813187e-05,9.698835295587629e-06,8.063761331562676e-08,1.1090116458630684e-06,7.55472598678774e-09,5.053998239267922e-07,2.8854375479135697e-07,4.322372385490947e-07,7.727855456082356e-08,2.2453445884960124e-07,2.096110113162223e-08,7.164667021517862e-09,6.865874314449742e-09
DEU,0.9995651802756296,0.00043125126770922567,1.9274155032289572e-06,3.566052696169011e-08,3.840181992796945e-07,3.587695488662547e-08,6.789617911231206e-07,1.6140372402067622e-07,2.2685299132315246e-07,3.365149823700572e-08,1.3104419862237123e-08,6.492994413182776e-11,4.5815991476147247e-10,2.521051729567172e-08,3.931257009953989e-08,2.9814543065411764e-09,2.6159392143780444e-09,2.938869778049167e-10,5.32205671470438e-10,1.5573172148086196e-11,2.1800825048441735e-11,3.3407807447008716e-12,6.741098023693114e-13
DMA,0.9997950625128146,0.00018925707154411636,8.512628113116206e-06,2.7524813989509046e-06,1.504278310948429e-06,1.89893213995442e-10,7.662333370428875e-07,4.284448293704682e-09,1.3205131556936927e-06,3.323641483438983e-07,7.627338268692675e-10,1.426534735259037e-07,1.20785811900431e-07,1.882972778549595e-07,2.2333256816921304e-08,2.5425940364494084e-10,1.5349279099663785e-11,1.0165327501349202e-10,1.1405268524299208e-08,9.370418684172133e-11,4.635442515474714e-10,2.7453051048594543e-10,1.9724794338257156e-12
DNK,0.9997794401466263,0.00021807325252206502,1.8137726527110367e-06,2.417572754723035e-07,8.866618344497908e-09,1.5883274218559283e-07,1.385420975955645e-07,3.3591488246097327e-10,7.256695177054677e-08,4.3939432138956797e-10,4.917525210400568e-13,8.032346958245935e-11,2.524122228917116e-10,6.890637229557582e-10,4.280884677658587e-08,4.8887417340944885e-09,2.3383358843466685e-09,3.7737104450279286e-10,2.3554884387944435e-11,9.459197597784504e-12,1.3016414944481578e-12,1.0219480352773619e-11,7.0824993944954465e-12
DOM,0.9998719513685703,0.00012301356980426925,9.435441595458568e-07,1.9395270590449928e-08,9.873922191608756e-07,1.3067379195413959e-06,2.537930212340752e-07,3.1200383537662576e-07,3.103149741589908e-07,3.558851459759559e-07,2.138690833505637e-07,1.7927451690739183e-08,7.310046496625798e-09,2.1297899293185272e-07,8.120178768357465e-09,6.135981100347607e-08,2.0452561926564527e-08,2.289246740775327e-09,2.8234548988085444e-10,1.1917622422688756e-09,1.6320749109248275e-10,4.896872215151249e-11,1.4230894151237392e-12
DZA,0.999949194419435,4.5892486891109984e-05,2.3637445995943232e-06,1.2399019121864162e-07,8.07756222824583e-08,7.981692345997689e-07,3.2725760876792336e-09,6.376898370868987e-08,4.451903154508278e-07,2.4714589707136408e-08,2.510798455846447e-08,4.75074282892928e-08,8.613739746315863e-07,3.903414966947884e-08,3.169685118399892e-08,7.871987049085265e-10,1.6357095704711202e-09,8.101047910019995e-10,1.458135732769967e-09,3.777119655213847e-11,3.5485545260818105e-12,1.2718543651041225e-11,1.985750847385005e-12
