CountryCode,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18,comp19,comp20,comp21,comp22,comp23
ABW,0.08037809857848784,0.03663882816550482,0.11407225046441251,2.483633500123762,0.8217579162486282,0.9039695218004739,0.05629060952687107,0.3055710782210056,0.536044439148729,0.19476902154429312,0.023935739020198916,0.1526132432419008,0.3244997000957149,0.023502329531319355,0.00349780395889388,0.47656315919242553,0.11065919522524092,0.2654368619570243,0.9386853688737488,0.0534342035786356,0.024204686338579414,1.5020965197455445,2.476641771750999
AGO,0.1315311849601742,0.00286336826641983,0.7781541854414498,0.022291945767201424,0.0008355082422633048,0.029661369252390452,0.03063818977326372,0.19275849702805936,0.3020822193655599,0.0009092133015138965,0.008903468979416526,0.03415666679638784,1.2293904968872786,0.03830055052040662,0.7113415570752781,0.21090012181701184,0.03737304600148808,0.07074267006701142,0.14472562779227646,0.6086642618138046,0.0014914669697074993,0.0010131239803774178,0.005531902511389161
ALB,0.1345313010952261,0.0022461243730541518,0.5889173609641871,0.015143421190404991,5.0273620996815864e-05,0.77968501827105,0.4659133884782008,0.4629255263697603,0.3170108877721094,1.0888602168481238,0.005880701374326782,1.893920287590757,0.02728808526614517,0.8209268913518607,0.03831072879562285,0.09193454736489899,0.17992437319688467,0.13676988952141136,0.08334816365160046,0.33271054642311393,0.29840506727168764,0.09908312328500232,0.5142244285542088
AND,0.7379999952800957,0.07425169637182918,0.2705503822778838,1.2683508843408633,0.23851984836991416,0.129045421936909,0.19921961608080938,0.16768674633965103,0.3681189590769354,0.05977005018544766,0.029332036107958776,0.735825872835205,0.09724650653092155,0.00131868641271041,0.44251822373264116,0.08675496623448607,5.312403562748145,0.015283583145475451,4.718595935784853,0.0022991447173137725,2.2768398116776654,0.027296707054677016,0.11381950705967034
ARE,0.5206184383960594,0.052375267783174154,0.060215116423898124,1.831467316010965,0.06434676629444121,1.2533470521032548,1.550837868506688,0.2464006306955139,0.4791649496742875,0.30872560167897345,0.021010663495450624,1.0978381068660161,0.22381414059247645,0.06463040575256343,2.635481097420493,1.2194912407035299,0.0056965229886705975,0.5960749186287034,0.4339438069973655,0.040743055410188314,0.35619672607730746,0.0027315980393977832,0.31259741981986117
ARG,0.011742348479920813,0.010930104611488502,0.6075147141134059,0.28644280905717606,0.5026195931667029,1.2889339105217286,0.04494596783404168,0.03305534950484648,0.7524586228086786,0.20773115140587967,0.017433620295081078,0.18965935073255039,0.11615108523142961,0.11275906213347217,0.016305371999617742,0.006832983293657167,0.035046027021583895,0.25002625483333146,0.012871079457175964,1.0683014820559174,0.13829372974991555,0.00013711546383175885,0.01017367499381604
ARM,0.14486419244430424,0.014583104708246282,0.4321205728533707,0.9639961109797439,7.169848383673895,0.9289232964832647,7.422282905738332,0.09060898087302631,1.4087144419235322,5.686577531794453,6.051554064143095,0.20591296169047127,0.5472711084540802,4.73242896005,0.21398302537511507,3.271028534084628,8.064375296657476,12.417384872054503,4.506088594611611,0.014784149513993422,0.2557575200258855,4.769354061095823,0.4079926599269043
ASM,0.1273234387398765,0.012813152009304024,1.2539982071822456e-05,0.00942727869262526,0.8291208503121191,0.06345358775624113,0.07961653895327565,0.01694033305389212,0.006362492114688057,0.007452444347427944,0.009241110968822233,0.8075185962677919,9.14517444723211,0.23687972851416755,2.7269852240769046,0.980772015036975,10.079563267395566,1.4852369573064201,0.06727122370062451,0.04892971380518931,2.172858860314794,0.0016134862332306433,0.24539048258908436
ATG,0.0030231504302242274,0.020415651232541205,0.0443607088754127,0.9379045219196849,0.17369559864460715,0.3081498455363246,0.012791332137691501,0.4881067552508598,0.12105840571609827,0.0009684637739625952,0.00887367786769082,0.08295418570620894,0.13696987148165818,1.3501189178362723e-05,0.05444084517041863,0.21764309558335085,0.8509065158938339,0.12803757071293947,0.012567644260787424,0.0005212457116821502,0.3130255307796173,8.070729023697949e-06,0.33253553131540536
AUS,1.4308839184904576,0.1940459775369383,0.1667387510374735,0.3353740871360957,0.0626178062555576,1.3842082558391855,0.1872266053870918,0.038855607609909366,0.43409389715589686,0.0001861288443829271,0.14573641071487273,0.40805958565258255,0.23706268265865965,0.017645276451658167,0.04194080203146683,0.21226173304001497,0.025308610807282483,0.15026424140875705,0.004955794934877423,0.0008841121054895646,0.012574164420312312,0.004487890015397491,0.24639650795680149
AUT,0.6587104509526008,0.09438807521980519,0.45227143999038394,0.4966775558224957,0.3143097354204001,0.08082699332030098,1.1276011918156292,0.3155379015768545,2.148433754196279,0.006887242082379029,0.0002547887409376626,0.5183351477519633,0.045141286697879875,0.3314051538457054,0.1630631257753437,0.18333248354291415,0.39110429765338833,0.15397113091976986,0.25600092223056276,0.2706838342792389,0.018712448423665547,0.028469177752369866,0.19067157712830393
AZE,0.10306244388660907,0.0042070798558838185,0.23492177099363043,1.299090803330599,0.7894616060471797,0.259008552741244,0.01447326370961457,0.0024241524059583457,0.0554439623355255,0.24999864230903562,1.644527272487819,0.36555021747064276,2.3112685379926106,0.048017336453401976,0.030697092341187577,0.5084776597017802,0.010723155361871916,0.08021284013919303,0.0915400025092724,0.180799370972066,0.039989196404889876,0.11753298905794199,0.4575237671608497
